rank	token	lemma_guess	count	cum_count	cum_pct_missing	cum_pct_corpus	category	english_gloss
812	River	river	6446	20405944	62.4464	3.6277	foreign_word	
813	bravissima	bravissima	6445	20412389	62.4662	3.6288	residual	
814	Bones	bones	6438	20418827	62.4859	3.6300	residual	
815	aspettami	aspettami	6427	20425254	62.5055	3.6311	tokeniser_fixable	
816	Claudia	claudia	6410	20431664	62.5252	3.6323	proper_noun	a female given name from Latin of Latin origin, feminine form of Claudio
817	presentarti	presentarti	6410	20438074	62.5448	3.6334	tokeniser_fixable	
818	Cass	cass	6408	20444482	62.5644	3.6345	proper_noun	
819	Collins	collins	6408	20450890	62.5840	3.6357	proper_noun	Collins
820	unirsi	unirsi	6408	20457298	62.6036	3.6368	tokeniser_fixable	to unite, herd, get together, join up, join, to join, merge with, mingle with
821	Garrett	garrett	6406	20463704	62.6232	3.6379	proper_noun	
822	Eun	eun	6397	20470101	62.6428	3.6391	residual	
823	Theo	theo	6395	20476496	62.6624	3.6402	proper_noun	
824	Leon	leon	6391	20482887	62.6819	3.6414	proper_noun	
825	Denise	denise	6384	20489271	62.7014	3.6425	proper_noun	
826	cercarla	cercarla	6384	20495655	62.7210	3.6436	tokeniser_fixable	
827	Bart	bart	6379	20502034	62.7405	3.6448	proper_noun	
828	Piper	piper	6379	20508413	62.7600	3.6459	proper_noun	
829	riusciro	riusciro	6377	20514790	62.7795	3.6470	residual	
830	togliermi	togliermi	6377	20521167	62.7991	3.6482	tokeniser_fixable	
831	Florrick	florrick	6344	20527511	62.8185	3.6493	residual	
832	fagli	fagli	6342	20533853	62.8379	3.6504	residual	
833	mettetevi	mettetevi	6319	20540172	62.8572	3.6515	residual	
834	andarvene	andarvene	6304	20546476	62.8765	3.6527	tokeniser_fixable	
835	Brennan	brennan	6302	20552778	62.8958	3.6538	residual	
836	grae'	grae'	6292	20559070	62.9150	3.6549	residual	
837	Rory	rory	6291	20565361	62.9343	3.6560	proper_noun	
838	Dallas	dallas	6290	20571651	62.9535	3.6571	proper_noun	Dallas
839	preparatevi	preparatevi	6282	20577933	62.9728	3.6583	residual	
840	Percy	percy	6281	20584214	62.9920	3.6594	proper_noun	
841	Zack	zack	6273	20590487	63.0112	3.6605	proper_noun	
842	jung	jung	6263	20596750	63.0304	3.6616	residual	
843	facci	facci	6241	20602991	63.0495	3.6627	tokeniser_fixable	a surname
844	assicurarsi	assicurarsi	6235	20609226	63.0685	3.6638	tokeniser_fixable	to secure, get, win, clinch, to make sure, assure oneself, to insure oneself
845	Scully	scully	6233	20615459	63.0876	3.6649	residual	
846	salvarmi	salvarmi	6229	20621688	63.1067	3.6660	tokeniser_fixable	
847	Anderson	anderson	6216	20627904	63.1257	3.6671	foreign_word	
848	Sid	sid	6213	20634117	63.1447	3.6682	proper_noun	
849	Freddie	freddie	6210	20640327	63.1637	3.6693	proper_noun	
850	Lawrence	lawrence	6207	20646534	63.1827	3.6705	proper_noun	
851	Louise	louise	6199	20652733	63.2017	3.6716	proper_noun	
852	sedermi	sedermi	6178	20658911	63.2206	3.6727	tokeniser_fixable	
853	Gideon	gideon	6166	20665077	63.2394	3.6737	proper_noun	
854	diamoci	diamoci	6162	20671239	63.2583	3.6748	residual	
855	soo	soo	6161	20677400	63.2772	3.6759	residual	
856	Vic	vic	6157	20683557	63.2960	3.6770	numerals_acronyms	Vic
857	Simpson	simpson	6152	20689709	63.3148	3.6781	residual	Simpson
858	sbrigatevi	sbrigatevi	6152	20695861	63.3337	3.6792	residual	
859	Philadelphia	philadelphia	6145	20702006	63.3525	3.6803	residual	
860	Griffin	griffin	6141	20708147	63.3713	3.6814	proper_noun	
861	Shepherd	shepherd	6140	20714287	63.3900	3.6825	proper_noun	
862	Alexander	alexander	6131	20720418	63.4088	3.6836	proper_noun	
863	cercarti	cercarti	6112	20726530	63.4275	3.6847	tokeniser_fixable	
864	fermarsi	fermarsi	6108	20732638	63.4462	3.6858	tokeniser_fixable	to stop, halt
865	Scozia	scozia	6090	20738728	63.4648	3.6868	residual	Scotland
866	perdonatemi	perdonatemi	6075	20744803	63.4834	3.6879	residual	
867	you'	you'	6070	20750873	63.5020	3.6890	residual	
868	Abigail	abigail	6062	20756935	63.5206	3.6901	proper_noun	
869	Matty	matty	6059	20762994	63.5391	3.6912	proper_noun	
870	provaci	provaci	6051	20769045	63.5576	3.6922	tokeniser_fixable	
871	ancor	ancor	6047	20775092	63.5761	3.6933	residual	
872	Bennett	bennett	6044	20781136	63.5946	3.6944	proper_noun	
873	Benny	benny	6040	20787176	63.6131	3.6955	proper_noun	
874	Lindsay	lindsay	6038	20793214	63.6316	3.6965	proper_noun	
875	Richie	richie	6031	20799245	63.6500	3.6976	proper_noun	
876	Carlo	carlo	6025	20805270	63.6685	3.6987	tokeniser_fixable	Carlo
877	seguirmi	seguirmi	6021	20811291	63.6869	3.6997	tokeniser_fixable	
878	Bates	bates	6017	20817308	63.7053	3.7008	residual	
879	fermarli	fermarli	5986	20823294	63.7236	3.7019	tokeniser_fixable	
880	Wyatt	wyatt	5982	20829276	63.7419	3.7029	proper_noun	
881	raccontami	raccontami	5980	20835256	63.7602	3.7040	tokeniser_fixable	
882	Ehilà	ehilà	5978	20841234	63.7785	3.7051	residual	hey there!
883	ascoltarmi	ascoltarmi	5977	20847211	63.7968	3.7061	tokeniser_fixable	
884	Jeffrey	jeffrey	5971	20853182	63.8151	3.7072	proper_noun	
885	insistito	insistito	5969	20859151	63.8334	3.7082	residual	
886	conoscerlo	conoscerlo	5966	20865117	63.8516	3.7093	tokeniser_fixable	
887	Pope	pope	5948	20871065	63.8698	3.7104	foreign_word	a priest of a Greek Orthodox church
888	comportarti	comportarti	5917	20876982	63.8879	3.7114	tokeniser_fixable	
889	Alfred	alfred	5912	20882894	63.9060	3.7125	proper_noun	
890	Jasper	jasper	5910	20888804	63.9241	3.7135	proper_noun	
891	poterla	poterla	5906	20894710	63.9422	3.7146	tokeniser_fixable	
892	provero	provero	5888	20900598	63.9602	3.7156	residual	
893	accettarlo	accettarlo	5877	20906475	63.9782	3.7167	tokeniser_fixable	
894	Lizzie	lizzie	5874	20912349	63.9962	3.7177	proper_noun	
895	South	south	5850	20918199	64.0141	3.7187	foreign_word	
896	Campbell	campbell	5848	20924047	64.0320	3.7198	residual	Campbell
897	Mick	mick	5844	20929891	64.0498	3.7208	proper_noun	
898	trovarsi	trovarsi	5842	20935733	64.0677	3.7219	tokeniser_fixable	to be; to be situated; to lie, find oneself ; to feel, to agree or get along
899	Haley	haley	5838	20941571	64.0856	3.7229	proper_noun	
900	Freddy	freddy	5834	20947405	64.1034	3.7239	proper_noun	
901	Sandy	sandy	5823	20953228	64.1213	3.7250	proper_noun	
902	Jared	jared	5819	20959047	64.1391	3.7260	proper_noun	
903	fermarla	fermarla	5819	20964866	64.1569	3.7270	tokeniser_fixable	
904	aiutero	aiutero	5814	20970680	64.1747	3.7281	residual	
905	Saul	saul	5809	20976489	64.1924	3.7291	proper_noun	
906	Beverly	beverly	5808	20982297	64.2102	3.7301	proper_noun	
907	Mindy	mindy	5782	20988079	64.2279	3.7312	proper_noun	
908	Reddington	reddington	5775	20993854	64.2456	3.7322	residual	
909	unirti	unirti	5766	20999620	64.2632	3.7332	tokeniser_fixable	
910	Gotham	gotham	5754	21005374	64.2808	3.7342	foreign_word	
911	nessun'	nessun'	5752	21011126	64.2984	3.7353	residual	
912	Archer	archer	5748	21016874	64.3160	3.7363	foreign_word	
913	Melanie	melanie	5742	21022616	64.3336	3.7373	proper_noun	
914	Coulson	coulson	5738	21028354	64.3512	3.7383	residual	
915	Murray	murray	5738	21034092	64.3687	3.7393	proper_noun	Murray
916	Broadway	broadway	5735	21039827	64.3863	3.7404	foreign_word	
917	affinche	affinche	5732	21045559	64.4038	3.7414	residual	
918	IScrew	iscrew	5731	21051290	64.4213	3.7424	residual	
919	Scarlett	scarlett	5731	21057021	64.4389	3.7434	proper_noun	
920	Brooke	brooke	5711	21062732	64.4564	3.7444	proper_noun	
921	occupero	occupero	5703	21068435	64.4738	3.7455	residual	
922	Barbie	barbie	5698	21074133	64.4912	3.7465	proper_noun	
923	Connie	connie	5675	21079808	64.5086	3.7475	proper_noun	
924	Ivan	ivan	5672	21085480	64.5260	3.7485	proper_noun	
925	NSA	nsa	5669	21091149	64.5433	3.7495	residual	
926	lascera	lascera	5664	21096813	64.5607	3.7505	residual	
927	Lola	lola	5661	21102474	64.5780	3.7515	proper_noun	Lola
928	dirla	dirla	5656	21108130	64.5953	3.7525	tokeniser_fixable	
929	volerci	volerci	5653	21113783	64.6126	3.7535	tokeniser_fixable	to take; to be needed; to be required, to be adequate, appropriate, or right
930	Donovan	donovan	5650	21119433	64.6299	3.7545	proper_noun	
931	Daphne	daphne	5649	21125082	64.6472	3.7555	proper_noun	
932	prendetelo	prendetelo	5648	21130730	64.6644	3.7565	tokeniser_fixable	
933	Nikita	nikita	5647	21136377	64.6817	3.7575	proper_noun	
934	incontrarti	incontrarti	5633	21142010	64.6990	3.7585	tokeniser_fixable	
935	Sydney	sydney	5632	21147642	64.7162	3.7595	proper_noun	Sydney
936	Karl	karl	5629	21153271	64.7334	3.7605	proper_noun	
937	Corea	corea	5625	21158896	64.7506	3.7615	residual	Korea
938	Perry	perry	5622	21164518	64.7678	3.7625	proper_noun	
939	trent'	trent'	5622	21170140	64.7850	3.7635	residual	
940	renderlo	renderlo	5612	21175752	64.8022	3.7645	tokeniser_fixable	
941	chiedergli	chiedergli	5609	21181361	64.8194	3.7655	tokeniser_fixable	
942	conoscervi	conoscervi	5607	21186968	64.8365	3.7665	tokeniser_fixable	
943	Keller	keller	5606	21192574	64.8537	3.7675	residual	
944	goditi	goditi	5595	21198169	64.8708	3.7685	residual	
945	lealta	lealta	5595	21203764	64.8879	3.7695	tokeniser_fixable	
946	presentarvi	presentarvi	5594	21209358	64.9051	3.7705	tokeniser_fixable	
947	trovarli	trovarli	5592	21214950	64.9222	3.7715	tokeniser_fixable	
948	Helena	helena	5583	21220533	64.9393	3.7725	proper_noun	
949	cercarmi	cercarmi	5583	21226116	64.9563	3.7735	tokeniser_fixable	
950	Gavin	gavin	5573	21231689	64.9734	3.7745	proper_noun	
951	Stiles	stiles	5573	21237262	64.9905	3.7755	residual	
952	Hudson	hudson	5556	21242818	65.0075	3.7765	proper_noun	Hudson
953	Reese	reese	5552	21248370	65.0244	3.7774	proper_noun	
954	Reynolds	reynolds	5549	21253919	65.0414	3.7784	proper_noun	
955	Foster	foster	5548	21259467	65.0584	3.7794	proper_noun	
956	SHIELD	shield	5544	21265011	65.0754	3.7804	foreign_word	
957	concentrarmi	concentrarmi	5535	21270546	65.0923	3.7814	tokeniser_fixable	
958	Douglas	douglas	5529	21276075	65.1092	3.7824	proper_noun	
959	paparino	paparino	5522	21281597	65.1261	3.7833	residual	daddy
960	Camille	camille	5508	21287105	65.1430	3.7843	proper_noun	
961	rimarra	rimarra	5508	21292613	65.1598	3.7853	residual	
962	Lloyd	lloyd	5506	21298119	65.1767	3.7863	proper_noun	Lloyd
963	cerchero	cerchero	5503	21303622	65.1935	3.7873	residual	
964	spariti	spariti	5500	21309122	65.2104	3.7882	tokeniser_fixable	
965	sedersi	sedersi	5496	21314618	65.2272	3.7892	tokeniser_fixable	to sit, sit down, take a seat
966	Burt	burt	5481	21320099	65.2440	3.7902	proper_noun	
967	Ohio	ohio	5481	21325580	65.2607	3.7912	foreign_word	Ohio
968	spiegarmi	spiegarmi	5481	21331061	65.2775	3.7921	tokeniser_fixable	
969	prepararsi	prepararsi	5469	21336530	65.2942	3.7931	tokeniser_fixable	to prepare oneself, get ready, make preparations, to be about to, to be in store, be brewing
970	discuterne	discuterne	5460	21341990	65.3109	3.7941	tokeniser_fixable	
971	ricordarti	ricordarti	5445	21347435	65.3276	3.7951	tokeniser_fixable	
972	Jen	jen	5442	21352877	65.3443	3.7960	proper_noun	
973	mandarmi	mandarmi	5437	21358314	65.3609	3.7970	tokeniser_fixable	
974	Rudy	rudy	5436	21363750	65.3775	3.7980	proper_noun	
975	Wally	wally	5436	21369186	65.3942	3.7989	proper_noun	
976	Gil	gil	5430	21374616	65.4108	3.7999	proper_noun	
977	like	like	5428	21380044	65.4274	3.8009	foreign_word	
978	riuscira	riuscira	5407	21385451	65.4439	3.8018	residual	
979	Sasha	sasha	5403	21390854	65.4605	3.8028	proper_noun	
980	mercoledi	mercoledi	5398	21396252	65.4770	3.8037	residual	
981	Felicity	felicity	5397	21401649	65.4935	3.8047	proper_noun	
982	Juan	juan	5390	21407039	65.5100	3.8056	proper_noun	Juan
983	scordatelo	scordatelo	5390	21412429	65.5265	3.8066	tokeniser_fixable	
984	Gwen	gwen	5374	21417803	65.5429	3.8076	proper_noun	
985	Jonah	jonah	5365	21423168	65.5594	3.8085	proper_noun	
986	Tanner	tanner	5363	21428531	65.5758	3.8095	proper_noun	
987	Nicky	nicky	5360	21433891	65.5922	3.8104	proper_noun	
988	Jedi	jedi	5357	21439248	65.6086	3.8114	residual	
989	sentirla	sentirla	5353	21444601	65.6250	3.8123	tokeniser_fixable	
990	sgualdrina	sgualdrina	5350	21449951	65.6413	3.8133	residual	trollop, slut
991	Irene	irene	5344	21455295	65.6577	3.8142	proper_noun	Irene
992	Ellis	ellis	5336	21460631	65.6740	3.8152	proper_noun	
993	convincerlo	convincerlo	5327	21465958	65.6903	3.8161	tokeniser_fixable	
994	Omar	omar	5324	21471282	65.7066	3.8171	proper_noun	
995	Jace	jace	5320	21476602	65.7229	3.8180	residual	
996	Stephanie	stephanie	5320	21481922	65.7392	3.8190	proper_noun	
997	prenderne	prenderne	5317	21487239	65.7554	3.8199	tokeniser_fixable	
998	Annalise	annalise	5316	21492555	65.7717	3.8209	proper_noun	
999	Callie	callie	5316	21497871	65.7880	3.8218	proper_noun	
1000	Anton	anton	5304	21503175	65.8042	3.8227	proper_noun	
1001	Fisher	fisher	5295	21508470	65.8204	3.8237	foreign_word	
1002	aspettarmi	aspettarmi	5294	21513764	65.8366	3.8246	tokeniser_fixable	
1003	Arnold	arnold	5282	21519046	65.8528	3.8256	proper_noun	
1004	Kitty	kitty	5279	21524325	65.8689	3.8265	proper_noun	
1005	renderti	renderti	5262	21529587	65.8850	3.8274	tokeniser_fixable	
1006	Sheila	sheila	5256	21534843	65.9011	3.8284	proper_noun	
1007	arrivarci	arrivarci	5254	21540097	65.9172	3.8293	tokeniser_fixable	
1008	Carla	carla	5252	21545349	65.9333	3.8302	tokeniser_fixable	a female given name, masculine equivalent Carlo
1009	Sadie	sadie	5252	21550601	65.9493	3.8312	proper_noun	
1010	perderti	perderti	5247	21555848	65.9654	3.8321	tokeniser_fixable	
1011	Hamilton	hamilton	5242	21561090	65.9814	3.8330	proper_noun	Hamilton
1012	NCIS	ncis	5236	21566326	65.9975	3.8340	residual	
1013	Wheeler	wheeler	5232	21571558	66.0135	3.8349	proper_noun	
1014	Underwood	underwood	5228	21576786	66.0295	3.8358	foreign_word	
1015	Miguel	miguel	5224	21582010	66.0455	3.8368	proper_noun	Miguel
1016	Frost	frost	5221	21587231	66.0614	3.8377	foreign_word	
1017	ê	ê	5216	21592447	66.0774	3.8386	residual	
1018	Brick	brick	5215	21597662	66.0934	3.8395	foreign_word	
1019	chiedervi	chiedervi	5214	21602876	66.1093	3.8405	tokeniser_fixable	
1020	Chandler	chandler	5211	21608087	66.1253	3.8414	proper_noun	a surname and unisex given name in English, a locale in Australia, a locale in Canada
1021	Tokyo	tokyo	5211	21613298	66.1412	3.8423	proper_noun	Tokyo
1022	toglierti	toglierti	5208	21618506	66.1571	3.8432	tokeniser_fixable	
1023	Samuel	samuel	5205	21623711	66.1731	3.8442	proper_noun	Samuel
1024	Adams	adams	5198	21628909	66.1890	3.8451	proper_noun	Adams
1025	Houston	houston	5193	21634102	66.2049	3.8460	residual	Houston
1026	piccoletto	piccoletto	5191	21639293	66.2208	3.8469	residual	a short person
1027	Lenny	lenny	5187	21644480	66.2366	3.8479	proper_noun	
1028	permetterci	permetterci	5185	21649665	66.2525	3.8488	tokeniser_fixable	
1029	Clyde	clyde	5183	21654848	66.2684	3.8497	proper_noun	
1030	Trish	trish	5172	21660020	66.2842	3.8506	proper_noun	
1031	poiche	poiche	5162	21665182	66.3000	3.8515	tokeniser_fixable	
1032	Marilyn	marilyn	5158	21670340	66.3158	3.8525	proper_noun	
1033	Homer	homer	5155	21675495	66.3315	3.8534	proper_noun	
1034	avvicinarsi	avvicinarsi	5155	21680650	66.3473	3.8543	tokeniser_fixable	come
1035	Austin	austin	5147	21685797	66.3631	3.8552	proper_noun	
1036	June	june	5146	21690943	66.3788	3.8561	proper_noun	
1037	Georgia	georgia	5134	21696077	66.3945	3.8570	proper_noun	Georgia
1038	Marvin	marvin	5128	21701205	66.4102	3.8579	proper_noun	
1039	North	north	5127	21706332	66.4259	3.8589	foreign_word	
1040	mettiamoci	mettiamoci	5127	21711459	66.4416	3.8598	residual	
1041	aspettarti	aspettarti	5125	21716584	66.4573	3.8607	tokeniser_fixable	
1042	Thea	thea	5122	21721706	66.4730	3.8616	proper_noun	
1043	assicurarci	assicurarci	5118	21726824	66.4886	3.8625	tokeniser_fixable	
1044	quassu	quassu	5118	21731942	66.5043	3.8634	residual	
1045	leggerlo	leggerlo	5111	21737053	66.5199	3.8643	tokeniser_fixable	
1046	nasconderti	nasconderti	5110	21742163	66.5356	3.8652	tokeniser_fixable	
1047	Hawaii	hawaii	5100	21747263	66.5512	3.8661	residual	Hawaii
1048	tienila	tienila	5099	21752362	66.5668	3.8670	residual	
1049	prenderle	prenderle	5092	21757454	66.5823	3.8679	tokeniser_fixable	to get a beating, to get thrashed
1050	Petra	petra	5091	21762545	66.5979	3.8689	proper_noun	Petra
1051	mh	mh	5091	21767636	66.6135	3.8698	residual	
1052	Chang	chang	5081	21772717	66.6291	3.8707	foreign_word	
1053	drive	drive	5073	21777790	66.6446	3.8716	foreign_word	
1054	moon	moon	5073	21782863	66.6601	3.8725	foreign_word	
1055	Sullivan	sullivan	5067	21787930	66.6756	3.8734	proper_noun	
1056	Dixon	dixon	5064	21792994	66.6911	3.8743	residual	
1057	Khan	khan	5061	21798055	66.7066	3.8752	foreign_word	khan
1058	bellissime	bellissime	5059	21803114	66.7221	3.8761	residual	
1059	dimenticarti	dimenticarti	5049	21808163	66.7375	3.8770	tokeniser_fixable	
1060	Ragnar	ragnar	5047	21813210	66.7530	3.8779	proper_noun	
1061	proteggerlo	proteggerlo	5037	21818247	66.7684	3.8788	tokeniser_fixable	
1062	Cody	cody	5031	21823278	66.7838	3.8796	proper_noun	
1063	granche	granche	5030	21828308	66.7992	3.8805	residual	
1064	mostrami	mostrami	5030	21833338	66.8146	3.8814	tokeniser_fixable	
1065	incontrarla	incontrarla	5028	21838366	66.8300	3.8823	tokeniser_fixable	
1066	rispondimi	rispondimi	5026	21843392	66.8453	3.8832	residual	
1067	credetemi	credetemi	5023	21848415	66.8607	3.8841	residual	
1068	American	american	5022	21853437	66.8761	3.8850	foreign_word	
1069	Vega	vega	5020	21858457	66.8914	3.8859	foreign_word	Vega
1070	ucciderli	ucciderli	5017	21863474	66.9068	3.8868	tokeniser_fixable	
1071	Kirk	kirk	5006	21868480	66.9221	3.8877	proper_noun	
1072	Sandra	sandra	4998	21873478	66.9374	3.8886	proper_noun	a female given name, zander
1073	comportarsi	comportarsi	4996	21878474	66.9527	3.8895	tokeniser_fixable	to behave
1074	spiegarti	spiegarti	4994	21883468	66.9680	3.8903	tokeniser_fixable	
1075	tenerli	tenerli	4990	21888458	66.9832	3.8912	tokeniser_fixable	
1076	milady	milady	4984	21893442	66.9985	3.8921	foreign_word	
1077	Lucious	lucious	4980	21898422	67.0137	3.8930	residual	
1078	Portland	portland	4980	21903402	67.0290	3.8939	residual	
1079	pancake	pancake	4979	21908381	67.0442	3.8948	foreign_word	
1080	Twitter	twitter	4976	21913357	67.0594	3.8957	foreign_word	
1081	ndt	ndt	4972	21918329	67.0747	3.8965	numerals_acronyms	
1082	Baker	baker	4960	21923289	67.0898	3.8974	foreign_word	
1083	bacon	bacon	4948	21928237	67.1050	3.8983	foreign_word	bacon
1084	rivederla	rivederla	4947	21933184	67.1201	3.8992	tokeniser_fixable	
1085	Vivian	vivian	4945	21938129	67.1353	3.9001	proper_noun	
1086	Hammond	hammond	4940	21943069	67.1504	3.9009	residual	
1087	Nikki	nikki	4934	21948003	67.1655	3.9018	proper_noun	
1088	marshal	marshal	4931	21952934	67.1806	3.9027	proper_noun	
1089	sopportarlo	sopportarlo	4928	21957862	67.1956	3.9036	tokeniser_fixable	
1090	mentirmi	mentirmi	4925	21962787	67.2107	3.9044	tokeniser_fixable	
1091	Valley	valley	4916	21967703	67.2258	3.9053	foreign_word	
1092	Skye	skye	4914	21972617	67.2408	3.9062	proper_noun	
1093	moriro	moriro	4914	21977531	67.2558	3.9071	residual	
1094	Australia	australia	4910	21982441	67.2709	3.9079	proper_noun	Australia
1095	Mikey	mikey	4905	21987346	67.2859	3.9088	proper_noun	
1096	cheerleader	cheerleader	4903	21992249	67.3009	3.9097	foreign_word	
1097	Reggie	reggie	4891	21997140	67.3158	3.9106	proper_noun	
1098	calmatevi	calmatevi	4884	22002024	67.3308	3.9114	residual	
1099	Jamal	jamal	4880	22006904	67.3457	3.9123	residual	
1100	pensero	pensero	4878	22011782	67.3606	3.9132	residual	
1101	Samantha	samantha	4875	22016657	67.3756	3.9140	proper_noun	
1102	aiutarli	aiutarli	4864	22021521	67.3904	3.9149	tokeniser_fixable	
1103	chiedertelo	chiedertelo	4864	22026385	67.4053	3.9158	tokeniser_fixable	
1104	convincermi	convincermi	4861	22031246	67.4202	3.9166	tokeniser_fixable	
1105	personalita	personalita	4859	22036105	67.4351	3.9175	tokeniser_fixable	
1106	incontrarlo	incontrarlo	4849	22040954	67.4499	3.9183	tokeniser_fixable	
1107	Mills	mills	4842	22045796	67.4647	3.9192	residual	
1108	Stevie	stevie	4835	22050631	67.4795	3.9201	proper_noun	
1109	Lucifer	lucifer	4830	22055461	67.4943	3.9209	foreign_word	
1110	ammettilo	ammettilo	4829	22060290	67.5091	3.9218	residual	
1111	Falls	falls	4826	22065116	67.5239	3.9226	residual	
1112	taco	taco	4824	22069940	67.5386	3.9235	residual	taco
1113	liberarmi	liberarmi	4818	22074758	67.5534	3.9244	tokeniser_fixable	
1114	Erin	erin	4816	22079574	67.5681	3.9252	proper_noun	
1115	Batman	batman	4814	22084388	67.5828	3.9261	foreign_word	
1116	ringraziarmi	ringraziarmi	4811	22089199	67.5976	3.9269	tokeniser_fixable	
1117	liberarsi	liberarsi	4810	22094009	67.6123	3.9278	tokeniser_fixable	to free oneself, break free, shake off, to get rid of, rid oneself, to become free, become vacant, cut loose, break loose
1118	dammela	dammela	4805	22098814	67.6270	3.9286	residual	
1119	Phoebe	phoebe	4798	22103612	67.6417	3.9295	proper_noun	
1120	Holden	holden	4793	22108405	67.6563	3.9303	foreign_word	
1121	restera	restera	4793	22113198	67.6710	3.9312	residual	
1122	Italian	italian	4786	22117984	67.6856	3.9320	foreign_word	
1123	chiederglielo	chiederglielo	4784	22122768	67.7003	3.9329	tokeniser_fixable	
1124	nè	nè	4781	22127549	67.7149	3.9337	residual	
1125	mandero	mandero	4780	22132329	67.7295	3.9346	residual	
1126	doverlo	doverlo	4779	22137108	67.7442	3.9354	tokeniser_fixable	
1127	cupcake	cupcake	4773	22141881	67.7588	3.9363	foreign_word	
1128	parlarvi	parlarvi	4772	22146653	67.7734	3.9371	tokeniser_fixable	
1129	Cindy	cindy	4760	22151413	67.7879	3.9380	proper_noun	
1130	Kang	kang	4759	22156172	67.8025	3.9388	foreign_word	
1131	Cathy	cathy	4755	22160927	67.8171	3.9397	proper_noun	
1132	Briggs	briggs	4752	22165679	67.8316	3.9405	proper_noun	
1133	tirarti	tirarti	4744	22170423	67.8461	3.9414	tokeniser_fixable	
1134	Hills	hills	4743	22175166	67.8606	3.9422	residual	
1135	ragae'	ragae'	4736	22179902	67.8751	3.9430	residual	
1136	Fort	fort	4733	22184635	67.8896	3.9439	foreign_word	
1137	Boris	boris	4731	22189366	67.9041	3.9447	proper_noun	a male given name
1138	Maura	maura	4728	22194094	67.9186	3.9456	proper_noun	a female given name, masculine equivalent Mauro, a surname originating as a matronymic
1139	Arizona	arizona	4724	22198818	67.9330	3.9464	foreign_word	Arizona
1140	woo	woo	4724	22203542	67.9475	3.9472	foreign_word	
1141	Calvin	calvin	4722	22208264	67.9619	3.9481	proper_noun	
1142	Hunt	hunt	4722	22212986	67.9764	3.9489	proper_noun	
1143	avvicinarti	avvicinarti	4712	22217698	67.9908	3.9498	tokeniser_fixable	
1144	Bernard	bernard	4709	22222407	68.0052	3.9506	proper_noun	
1145	Katrina	katrina	4694	22227101	68.0196	3.9514	proper_noun	
1146	pensera	pensera	4694	22231795	68.0339	3.9523	residual	
1147	Christian	christian	4679	22236474	68.0483	3.9531	proper_noun	
1148	Caitlin	caitlin	4672	22241146	68.0625	3.9539	proper_noun	
1149	Merlino	merlino	4671	22245817	68.0768	3.9548	residual	Merlin, a surname, marline
1150	Nicholas	nicholas	4671	22250488	68.0911	3.9556	proper_noun	
1151	mettera	mettera	4670	22255158	68.1054	3.9564	residual	
1152	portarli	portarli	4669	22259827	68.1197	3.9573	tokeniser_fixable	
1153	amarti	amarti	4667	22264494	68.1340	3.9581	tokeniser_fixable	
1154	Glee	glee	4664	22269158	68.1483	3.9589	foreign_word	
1155	Eugene	eugene	4662	22273820	68.1625	3.9597	proper_noun	
1156	perdonarmi	perdonarmi	4656	22278476	68.1768	3.9606	tokeniser_fixable	
1157	portatemi	portatemi	4653	22283129	68.1910	3.9614	residual	
1158	HYDRA	hydra	4650	22287779	68.2053	3.9622	foreign_word	
1159	Flint	flint	4649	22292428	68.2195	3.9631	proper_noun	
1160	life	life	4644	22297072	68.2337	3.9639	foreign_word	
1161	Simmons	simmons	4634	22301706	68.2479	3.9647	residual	
1162	Gray	gray	4627	22306333	68.2620	3.9655	proper_noun	
1163	Gail	gail	4625	22310958	68.2762	3.9663	proper_noun	
1164	Reagan	reagan	4621	22315579	68.2903	3.9672	proper_noun	Reagan
1165	Kane	kane	4618	22320197	68.3045	3.9680	proper_noun	
1166	guardala	guardala	4614	22324811	68.3186	3.9688	tokeniser_fixable	
1167	Kansas	kansas	4612	22329423	68.3327	3.9696	residual	Kansas
1168	Clive	clive	4608	22334031	68.3468	3.9704	proper_noun	
1169	stalker	stalker	4608	22338639	68.3609	3.9713	foreign_word	
1170	Edgar	edgar	4606	22343245	68.3750	3.9721	proper_noun	
1171	cylon	cylon	4604	22347849	68.3891	3.9729	residual	
1172	qualcun'	qualcun'	4602	22352451	68.4032	3.9737	residual	
1173	Dorothy	dorothy	4596	22357047	68.4172	3.9745	proper_noun	
1174	Willie	willie	4593	22361640	68.4313	3.9754	proper_noun	
1175	Hart	hart	4584	22366224	68.4453	3.9762	proper_noun	
1176	capira	capira	4582	22370806	68.4593	3.9770	residual	
1177	prepararmi	prepararmi	4582	22375388	68.4734	3.9778	tokeniser_fixable	
1178	Jefferson	jefferson	4580	22379968	68.4874	3.9786	proper_noun	
1179	Shakespeare	shakespeare	4565	22384533	68.5013	3.9794	residual	Shakespeare
1180	Grimm	grimm	4563	22389096	68.5153	3.9802	residual	
1181	Dawn	dawn	4554	22393650	68.5292	3.9810	proper_noun	
1182	tenersi	tenersi	4552	22398202	68.5432	3.9819	tokeniser_fixable	to hold , lean, to keep , stand, stay, to take place, be held
1183	permettimi	permettimi	4547	22402749	68.5571	3.9827	residual	
1184	Mandy	mandy	4546	22407295	68.5710	3.9835	proper_noun	
1185	rilassarti	rilassarti	4538	22411833	68.5849	3.9843	tokeniser_fixable	
